State,Year,Type_code,Type,Gender,Age_group,Total
Assam,2001,Professional_Profile,Unemployed,Male,15-29,108
Assam,2001,Professional_Profile,Others (Please Specify),Male,15-29,129
Assam,2001,Professional_Profile,Others (Please Specify),Male,15-29,100
Assam,2001,Professional_Profile,Professional Activity,Male,15-29,16
Assam,2001,Professional_Profile,Student,Male,15-29,86
Assam,2001,Professional_Profile,Service (Government),Male,15-29,7
Assam,2001,Professional_Profile,Retired Person,Male,15-29,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,15-29,59
Assam,2001,Professional_Profile,Unemployed,Female,30-44,14
Assam,2001,Professional_Profile,Retired Person,Female,30-44,0
Assam,2001,Professional_Profile,Public Sector Undertaking,Female,30-44,2
Assam,2001,Professional_Profile,Service (Private),Female,30-44,12
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Female,30-44,6
Assam,2001,Professional_Profile,Service (Government),Female,30-44,2
Assam,2001,Professional_Profile,House Wife,Female,30-44,161
Assam,2001,Professional_Profile,Others (Please Specify),Female,30-44,36
Assam,2001,Professional_Profile,Student,Female,30-44,6
Assam,2001,Professional_Profile,Others (Please Specify),Female,30-44,30
Assam,2001,Professional_Profile,Self-employed (Business activity),Female,30-44,5
Assam,2001,Professional_Profile,Professional Activity,Female,30-44,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,30-44,114
Assam,2001,Professional_Profile,Retired Person,Male,30-44,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,30-44,173
Assam,2001,Professional_Profile,Professional Activity,Male,30-44,36
Assam,2001,Professional_Profile,Unemployed,Male,30-44,124
Assam,2001,Professional_Profile,Service (Private),Male,30-44,49
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,30-44,62
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,30-44,85
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,30-44,28
Assam,2001,Professional_Profile,Student,Male,30-44,6
Assam,2001,Professional_Profile,House Wife,Male,30-44,0
Assam,2001,Professional_Profile,Service (Government),Male,30-44,25
Assam,2001,Professional_Profile,Service (Government),Female,45-59,0
Assam,2001,Professional_Profile,Unemployed,Female,45-59,3
Assam,2001,Professional_Profile,Others (Please Specify),Female,45-59,12
Assam,2001,Professional_Profile,Others (Please Specify),Female,45-59,17
Assam,2001,Professional_Profile,Retired Person,Female,45-59,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Female,45-59,7
Assam,2001,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Assam,2001,Professional_Profile,Professional Activity,Female,45-59,0
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Female,45-59,9
Assam,2001,Professional_Profile,Service (Private),Female,45-59,3
Assam,2001,Professional_Profile,Student,Female,45-59,0
Assam,2001,Professional_Profile,House Wife,Female,45-59,68
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,45-59,17
Assam,2001,Professional_Profile,Unemployed,Male,45-59,59
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,45-59,43
Assam,2001,Professional_Profile,Service (Government),Male,45-59,13
Assam,2001,Professional_Profile,Others (Please Specify),Male,45-59,69
Assam,2001,Professional_Profile,Retired Person,Male,45-59,2
Assam,2001,Professional_Profile,Professional Activity,Male,45-59,15
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,45-59,45
Assam,2001,Professional_Profile,House Wife,Male,45-59,0
Assam,2001,Professional_Profile,Student,Male,45-59,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,45-59,123
Assam,2001,Professional_Profile,Service (Private),Male,45-59,32
Assam,2001,Professional_Profile,Public Sector Undertaking,Female,60+,0
Assam,2001,Professional_Profile,House Wife,Female,60+,7
Assam,2001,Professional_Profile,Others (Please Specify),Female,60+,1
Assam,2001,Professional_Profile,Service (Private),Female,60+,0
Assam,2001,Professional_Profile,Service (Government),Female,60+,0
Assam,2001,Professional_Profile,Others (Please Specify),Female,60+,7
Assam,2001,Professional_Profile,Retired Person,Female,60+,0
Assam,2001,Professional_Profile,Student,Female,60+,0
Assam,2001,Professional_Profile,Unemployed,Female,60+,0
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Female,60+,1
Assam,2001,Professional_Profile,Professional Activity,Female,60+,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Female,60+,0
Assam,2001,Professional_Profile,Service (Private),Male,60+,4
Assam,2001,Professional_Profile,Public Sector Undertaking,Male,60+,0
Assam,2001,Professional_Profile,Self-employed (Business activity),Male,60+,10
Assam,2001,Professional_Profile,Farming/Agriculture Activity,Male,60+,9
Assam,2001,Professional_Profile,Professional Activity,Male,60+,0
Assam,2001,Professional_Profile,Unemployed,Male,60+,5
Assam,2001,Professional_Profile,Retired Person,Male,60+,4
Assam,2001,Professional_Profile,Others (Please Specify),Male,60+,11
Assam,2001,Professional_Profile,Service (Government),Male,60+,0
Assam,2001,Professional_Profile,House Wife,Male,60+,0
Assam,2001,Professional_Profile,Student,Male,60+,0
Assam,2001,Professional_Profile,Others (Please Specify),Male,60+,18
Bihar,2001,Professional_Profile,Self-employed (Business activity),Female,0-14,1
Bihar,2001,Professional_Profile,Service (Private),Female,0-14,0
Bihar,2001,Professional_Profile,Unemployed,Female,0-14,2
Bihar,2001,Professional_Profile,Professional Activity,Female,0-14,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Bihar,2001,Professional_Profile,House Wife,Female,0-14,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,0-14,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,0-14,5
Bihar,2001,Professional_Profile,Retired Person,Female,0-14,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Bihar,2001,Professional_Profile,Student,Female,0-14,6
Bihar,2001,Professional_Profile,Service (Government),Female,0-14,0
Bihar,2001,Professional_Profile,Service (Government),Male,0-14,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Bihar,2001,Professional_Profile,Professional Activity,Male,0-14,0
Bihar,2001,Professional_Profile,Others (Please Specify),Male,0-14,1
Bihar,2001,Professional_Profile,Unemployed,Male,0-14,1
Bihar,2001,Professional_Profile,House Wife,Male,0-14,0
Bihar,2001,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Bihar,2001,Professional_Profile,Student,Male,0-14,3
Bihar,2001,Professional_Profile,Others (Please Specify),Male,0-14,3
Bihar,2001,Professional_Profile,Service (Private),Male,0-14,0
Bihar,2001,Professional_Profile,Retired Person,Male,0-14,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,15-29,7
Bihar,2001,Professional_Profile,Student,Female,15-29,17
Bihar,2001,Professional_Profile,Others (Please Specify),Female,15-29,49
Bihar,2001,Professional_Profile,House Wife,Female,15-29,62
Bihar,2001,Professional_Profile,Service (Government),Female,15-29,1
Bihar,2001,Professional_Profile,Professional Activity,Female,15-29,0
Bihar,2001,Professional_Profile,Service (Private),Female,15-29,3
Bihar,2001,Professional_Profile,Public Sector Undertaking,Female,15-29,0
Bihar,2001,Professional_Profile,Retired Person,Female,15-29,0
Bihar,2001,Professional_Profile,Unemployed,Female,15-29,10
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Female,15-29,4
Bihar,2001,Professional_Profile,Self-employed (Business activity),Female,15-29,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Male,15-29,19
Bihar,2001,Professional_Profile,Public Sector Undertaking,Male,15-29,0
Bihar,2001,Professional_Profile,Student,Male,15-29,34
Bihar,2001,Professional_Profile,Self-employed (Business activity),Male,15-29,2
Bihar,2001,Professional_Profile,Others (Please Specify),Male,15-29,22
Bihar,2001,Professional_Profile,Service (Private),Male,15-29,11
Bihar,2001,Professional_Profile,Professional Activity,Male,15-29,2
Bihar,2001,Professional_Profile,Service (Government),Male,15-29,1
Bihar,2001,Professional_Profile,House Wife,Male,15-29,0
Bihar,2001,Professional_Profile,Retired Person,Male,15-29,0
Bihar,2001,Professional_Profile,Unemployed,Male,15-29,13
Bihar,2001,Professional_Profile,Others (Please Specify),Male,15-29,27
Bihar,2001,Professional_Profile,Unemployed,Female,30-44,2
Bihar,2001,Professional_Profile,Others (Please Specify),Female,30-44,20
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Female,30-44,1
Bihar,2001,Professional_Profile,Professional Activity,Female,30-44,0
Bihar,2001,Professional_Profile,Student,Female,30-44,2
Bihar,2001,Professional_Profile,House Wife,Female,30-44,62
Bihar,2001,Professional_Profile,Self-employed (Business activity),Female,30-44,0
Bihar,2001,Professional_Profile,Retired Person,Female,30-44,0
Bihar,2001,Professional_Profile,Service (Government),Female,30-44,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,30-44,7
Bihar,2001,Professional_Profile,Service (Private),Female,30-44,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Female,30-44,0
Bihar,2001,Professional_Profile,Student,Male,30-44,2
Bihar,2001,Professional_Profile,Service (Government),Male,30-44,4
Bihar,2001,Professional_Profile,Service (Private),Male,30-44,3
Bihar,2001,Professional_Profile,Public Sector Undertaking,Male,30-44,1
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Male,30-44,23
Bihar,2001,Professional_Profile,Others (Please Specify),Male,30-44,62
Bihar,2001,Professional_Profile,Self-employed (Business activity),Male,30-44,12
Bihar,2001,Professional_Profile,Professional Activity,Male,30-44,1
Bihar,2001,Professional_Profile,Retired Person,Male,30-44,0
Bihar,2001,Professional_Profile,Others (Please Specify),Male,30-44,7
Bihar,2001,Professional_Profile,Unemployed,Male,30-44,6
Bihar,2001,Professional_Profile,House Wife,Male,30-44,0
Bihar,2001,Professional_Profile,Self-employed (Business activity),Female,45-59,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,45-59,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,45-59,11
Bihar,2001,Professional_Profile,Public Sector Undertaking,Female,45-59,0
Bihar,2001,Professional_Profile,Service (Private),Female,45-59,0
Bihar,2001,Professional_Profile,Professional Activity,Female,45-59,0
Bihar,2001,Professional_Profile,House Wife,Female,45-59,13
Bihar,2001,Professional_Profile,Student,Female,45-59,0
Bihar,2001,Professional_Profile,Retired Person,Female,45-59,0
Bihar,2001,Professional_Profile,Service (Government),Female,45-59,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Female,45-59,1
Bihar,2001,Professional_Profile,Unemployed,Female,45-59,2
Bihar,2001,Professional_Profile,Student,Male,45-59,0
Bihar,2001,Professional_Profile,Others (Please Specify),Male,45-59,1
Bihar,2001,Professional_Profile,Service (Private),Male,45-59,0
Bihar,2001,Professional_Profile,Others (Please Specify),Male,45-59,17
Bihar,2001,Professional_Profile,House Wife,Male,45-59,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Male,45-59,0
Bihar,2001,Professional_Profile,Professional Activity,Male,45-59,0
Bihar,2001,Professional_Profile,Service (Government),Male,45-59,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Male,45-59,12
Bihar,2001,Professional_Profile,Unemployed,Male,45-59,1
Bihar,2001,Professional_Profile,Retired Person,Male,45-59,0
Bihar,2001,Professional_Profile,Self-employed (Business activity),Male,45-59,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,60+,0
Bihar,2001,Professional_Profile,Retired Person,Female,60+,0
Bihar,2001,Professional_Profile,Unemployed,Female,60+,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Female,60+,0
Bihar,2001,Professional_Profile,Others (Please Specify),Female,60+,5
Bihar,2001,Professional_Profile,Service (Private),Female,60+,0
Bihar,2001,Professional_Profile,Student,Female,60+,0
Bihar,2001,Professional_Profile,House Wife,Female,60+,3
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Female,60+,0
Bihar,2001,Professional_Profile,Professional Activity,Female,60+,0
Bihar,2001,Professional_Profile,Self-employed (Business activity),Female,60+,0
Bihar,2001,Professional_Profile,Service (Government),Female,60+,0
Bihar,2001,Professional_Profile,Unemployed,Male,60+,1
Bihar,2001,Professional_Profile,Service (Government),Male,60+,0
Bihar,2001,Professional_Profile,Public Sector Undertaking,Male,60+,0
Bihar,2001,Professional_Profile,Professional Activity,Male,60+,0
Bihar,2001,Professional_Profile,Self-employed (Business activity),Male,60+,0
Bihar,2001,Professional_Profile,Farming/Agriculture Activity,Male,60+,1
Bihar,2001,Professional_Profile,Others (Please Specify),Male,60+,1
Bihar,2001,Professional_Profile,Others (Please Specify),Male,60+,10
Bihar,2001,Professional_Profile,Service (Private),Male,60+,1
Bihar,2001,Professional_Profile,House Wife,Male,60+,0
Bihar,2001,Professional_Profile,Retired Person,Male,60+,2
Bihar,2001,Professional_Profile,Student,Male,60+,0
Chandigarh,2001,Professional_Profile,Public Sector Undertaking,Female,0-14,0
Chandigarh,2001,Professional_Profile,Service (Private),Female,0-14,0
Chandigarh,2001,Professional_Profile,Professional Activity,Female,0-14,0
Chandigarh,2001,Professional_Profile,Self-employed (Business activity),Female,0-14,0
Chandigarh,2001,Professional_Profile,Farming/Agriculture Activity,Female,0-14,0
Chandigarh,2001,Professional_Profile,Student,Female,0-14,0
Chandigarh,2001,Professional_Profile,Service (Government),Female,0-14,0
Chandigarh,2001,Professional_Profile,House Wife,Female,0-14,0
Chandigarh,2001,Professional_Profile,Others (Please Specify),Female,0-14,0
Chandigarh,2001,Professional_Profile,Unemployed,Female,0-14,0
Chandigarh,2001,Professional_Profile,Retired Person,Female,0-14,0
Chandigarh,2001,Professional_Profile,Service (Private),Male,0-14,0
Chandigarh,2001,Professional_Profile,Student,Male,0-14,0
Chandigarh,2001,Professional_Profile,House Wife,Male,0-14,0
Chandigarh,2001,Professional_Profile,Farming/Agriculture Activity,Male,0-14,0
Chandigarh,2001,Professional_Profile,Others (Please Specify),Male,0-14,0
Chandigarh,2001,Professional_Profile,Service (Government),Male,0-14,0
Chandigarh,2001,Professional_Profile,Unemployed,Male,0-14,0
Chandigarh,2001,Professional_Profile,Retired Person,Male,0-14,0
Chandigarh,2001,Professional_Profile,Professional Activity,Male,0-14,0
Chandigarh,2001,Professional_Profile,Public Sector Undertaking,Male,0-14,0
Chandigarh,2001,Professional_Profile,Self-employed (Business activity),Male,0-14,0
Chandigarh,2001,Professional_Profile,House Wife,Female,15-29,11
Chandigarh,2001,Professional_Profile,Retired Person,Female,15-29,0
Chandigarh,2001,Professional_Profile,Unemployed,Female,15-29,0
Chandigarh,2001,Professional_Profile,Others (Please Specify),Female,15-29,0
Chandigarh,2001,Professional_Profile,Others (Please Specify),Female,15-29,5
Chandigarh,2001,Professional_Profile,Self-employed (Business activity),Female,15-29,0
Chandigarh,2001,Professional_Profile,Farming/Agriculture Activity,Female,15-29,0
Chandigarh,2001,Professional_Profile,Service (Government),Female,15-29,0
Chandigarh,2001,Professional_Profile,Service (Private),Female,15-29,0
Chandigarh,2001,Professional_Profile,Student,Female,15-29,2
Chandigarh,2001,Professional_Profile,Professional Activity,Female,15-29,0
Chandigarh,2001,Professional_Profile,Public Sector Undertaking,Female,15-29,0
Chandigarh,2001,Professional_Profile,Service (Government),Male,15-29,1
Chandigarh,2001,Professional_Profile,Retired Person,Male,15-29,0
Chandigarh,2001,Professional_Profile,Student,Male,15-29,4
Chandigarh,2001,Professional_Profile,Farming/Agriculture Activity,Male,15-29,0
Chandigarh,2001,Professional_Profile,Others (Please Specify),Male,15-29,7
Chandigarh,2001,Professional_Profile,Others (Please Specify),Male,15-29,2
Chandigarh,2001,Professional_Profile,Unemployed,Male,15-29,1
Chandigarh,2001,Professional_Profile,Service (Private),Male,15-29,4
Chandigarh,2001,Professional_Profile,House Wife,Male,15-29,0
Chandigarh,2001,Professional_Profile,Self-employed (Business activity),Male,15-29,1
