,State,Year,Type_code,Type,Gender,Age_group,Total,Cataegory
1374,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Male,30-44,0,Employed
1375,West Bengal,2012,Professional_Profile,Professional Activity,Male,30-44,0,Employed
1376,West Bengal,2012,Professional_Profile,Retired Person,Male,30-44,0,Retired
1377,West Bengal,2012,Professional_Profile,Service (Private),Male,30-44,0,Employed
1378,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Male,30-44,0,Employed
1379,West Bengal,2012,Professional_Profile,Service (Government),Male,30-44,0,Employed
1380,West Bengal,2012,Professional_Profile,Unemployed,Male,30-44,0,Unemployed
1381,West Bengal,2012,Professional_Profile,Student,Male,30-44,0,Unemployed
1382,West Bengal,2012,Professional_Profile,House Wife,Male,30-44,0,Unemployed
1383,West Bengal,2012,Professional_Profile,Others (Please Specify),Male,30-44,0,Unemployed
1384,West Bengal,2012,Professional_Profile,House Wife,Female,45-59,0,Unemployed
1385,West Bengal,2012,Professional_Profile,Retired Person,Female,45-59,0,Retired
1386,West Bengal,2012,Professional_Profile,Others (Please Specify),Female,45-59,0,Unemployed
1387,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Female,45-59,0,Employed
1388,West Bengal,2012,Professional_Profile,Student,Female,45-59,0,Unemployed
1389,West Bengal,2012,Professional_Profile,Unemployed,Female,45-59,0,Unemployed
1390,West Bengal,2012,Professional_Profile,Service (Government),Female,45-59,0,Employed
1391,West Bengal,2012,Professional_Profile,Service (Private),Female,45-59,0,Employed
1392,West Bengal,2012,Professional_Profile,Professional Activity,Female,45-59,0,Employed
1393,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Female,45-59,0,Employed
1394,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Female,45-59,0,Employed
1395,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Male,45-59,0,Employed
1396,West Bengal,2012,Professional_Profile,Unemployed,Male,45-59,0,Unemployed
1397,West Bengal,2012,Professional_Profile,Retired Person,Male,45-59,0,Retired
1398,West Bengal,2012,Professional_Profile,Service (Government),Male,45-59,0,Employed
1399,West Bengal,2012,Professional_Profile,Professional Activity,Male,45-59,0,Employed
1400,West Bengal,2012,Professional_Profile,Others (Please Specify),Male,45-59,0,Unemployed
1401,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Male,45-59,0,Employed
1402,West Bengal,2012,Professional_Profile,House Wife,Male,45-59,0,Unemployed
1403,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Male,45-59,0,Employed
1404,West Bengal,2012,Professional_Profile,Service (Private),Male,45-59,0,Employed
1405,West Bengal,2012,Professional_Profile,Student,Male,45-59,0,Unemployed
1406,West Bengal,2012,Professional_Profile,Service (Private),Female,60+,0,Employed
1407,West Bengal,2012,Professional_Profile,Retired Person,Female,60+,0,Retired
1408,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Female,60+,0,Employed
1409,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Female,60+,0,Employed
1410,West Bengal,2012,Professional_Profile,House Wife,Female,60+,0,Unemployed
1411,West Bengal,2012,Professional_Profile,Professional Activity,Female,60+,0,Employed
1412,West Bengal,2012,Professional_Profile,Others (Please Specify),Female,60+,0,Unemployed
1413,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Female,60+,0,Employed
1414,West Bengal,2012,Professional_Profile,Unemployed,Female,60+,0,Unemployed
1415,West Bengal,2012,Professional_Profile,Student,Female,60+,0,Unemployed
1416,West Bengal,2012,Professional_Profile,Service (Government),Female,60+,0,Employed
1417,West Bengal,2012,Professional_Profile,Public Sector Undertaking,Male,60+,0,Employed
1418,West Bengal,2012,Professional_Profile,Self-employed (Business activity),Male,60+,0,Employed
1419,West Bengal,2012,Professional_Profile,Retired Person,Male,60+,0,Retired
1420,West Bengal,2012,Professional_Profile,Unemployed,Male,60+,0,Unemployed
1421,West Bengal,2012,Professional_Profile,House Wife,Male,60+,0,Unemployed
1422,West Bengal,2012,Professional_Profile,Others (Please Specify),Male,60+,0,Unemployed
1423,West Bengal,2012,Professional_Profile,Farming/Agriculture Activity,Male,60+,0,Employed
1424,West Bengal,2012,Professional_Profile,Student,Male,60+,0,Unemployed
1425,West Bengal,2012,Professional_Profile,Service (Private),Male,60+,0,Employed
1426,West Bengal,2012,Professional_Profile,Professional Activity,Male,60+,0,Employed
1427,West Bengal,2012,Professional_Profile,Service (Government),Male,60+,0,Employed
